index,temperature,rainfall,humidity
3197,112.93,199.2,41.73
3198,105.16,101.63,75.57
3199,12.31,69.04,64.99
3200,47.13,37.18,17.31
3201,66.4,0.96,67.4
3202,60.38,101.82,52.94
3203,23.26,111.1,94.11
3204,103.06,164.99,36.04
3205,81.23,100.92,75.35
3206,100.55,183.29,75.78
3207,103.05,125.62,29.94
3208,89.8,168.07,91.29
3209,52.71,29.66,54.21
3210,73.27,171.07,71.1
3211,19.24,135.03,23.13
3212,80.84,34.05,33.2
3213,21.51,37.95,62.75
3214,83.27,185.3,38.71
3215,27.55,6.44,54.97
3216,14.11,92.51,43.66
3217,19.83,62.7,67.65
3218,0.24,133.02,53.84
3219,86.25,167.93,10.41
3220,87.89,72.08,68.47
3221,61.79,85.38,47.99
3222,19.36,196.38,40.75
3223,10.03,156.78,18.47
3224,2.3,179.44,29.83
3225,19.89,87.75,30.14
3226,106.9,46.82,94.18
3227,28.98,82.37,48.93
3228,42.51,143.22,13.79
3229,12.64,21.89,22.49
3230,26.68,54.09,17.11
3231,62.31,9.33,63.0
3232,72.93,86.47,26.8
3233,29.44,165.49,54.87
3234,6.93,4.93,43.31
3235,46.92,135.06,82.35
3236,28.1,186.5,38.84
3237,26.35,47.39,51.24
3238,115.18,138.73,74.92
3239,73.96,195.02,49.0
3240,66.83,192.46,81.39
3241,49.89,46.99,69.55
3242,51.47,20.07,46.95
3243,64.91,29.66,55.36
3244,83.57,140.41,97.05
3245,84.26,145.15,69.55
3246,20.6,134.85,91.45
3247,60.01,67.22,26.09
3248,49.43,33.96,53.49
3249,104.46,116.15,91.78
3250,75.77,96.74,39.04
3251,63.9,145.77,97.09
3252,13.85,88.27,18.74
3253,72.68,67.73,91.24
3254,14.06,58.7,50.07
3255,40.46,42.29,16.64
3256,17.14,53.15,89.16
3257,83.05,18.97,32.67
3258,24.75,69.37,12.0
3259,47.02,7.31,22.22
3260,107.48,37.28,69.32
3261,24.52,149.35,98.0
3262,60.94,65.09,20.03
3263,50.31,133.65,51.58
3264,2.17,143.38,26.26
3265,95.13,116.24,77.05
3266,8.29,191.74,20.63
3267,56.91,4.29,31.59
3268,67.28,147.73,27.68
3269,75.41,191.76,59.73
3270,82.64,172.45,88.59
3271,30.39,33.58,56.0
3272,1.2,65.36,15.24
3273,86.81,34.49,60.71
3274,64.28,120.26,81.78
3275,100.33,142.44,21.89
3276,98.57,63.41,16.54
3277,101.2,107.9,26.9
3278,58.21,138.18,77.15
3279,40.04,84.27,63.25
3280,94.99,170.8,58.65
3281,54.16,154.31,32.45
3282,22.01,12.93,39.9
3283,102.6,124.23,96.93
3284,105.91,47.07,31.66
3285,55.96,111.5,91.15
3286,9.08,191.38,62.25
3287,46.54,175.81,21.1
3288,96.42,80.9,52.06
3289,108.21,58.3,95.37
3290,24.42,46.88,47.67
3291,8.04,106.5,87.7
3292,105.28,22.85,33.08
3293,46.73,109.86,61.38
3294,65.01,0.27,85.95
3295,116.17,64.77,92.86
3296,7.99,43.99,53.72
3297,77.8,194.24,67.57
3298,8.89,145.45,10.27
3299,45.06,69.93,32.79
3300,96.46,18.57,35.08
3301,52.02,103.36,18.41
3302,119.66,42.69,35.17
3303,67.09,107.29,38.9
3304,38.54,167.07,97.19
3305,26.41,123.16,70.17
3306,42.06,126.76,48.34
3307,44.7,108.21,98.92
3308,8.25,185.45,23.79
3309,44.35,186.38,52.84
3310,55.71,102.54,68.24
3311,86.73,61.15,15.0
3312,78.81,91.92,74.53
3313,85.05,37.31,18.99
3314,1.0,127.27,22.63
3315,26.12,100.02,24.37
3316,79.4,20.66,93.6
3317,58.08,39.53,71.49
3318,0.64,95.93,68.99
3319,96.54,177.52,59.99
3320,92.74,113.28,36.35
3321,65.81,136.31,65.88
3322,7.98,67.81,46.91
3323,91.98,114.28,23.09
3324,70.05,89.48,72.06
3325,93.84,131.83,21.66
3326,90.21,10.12,27.16
3327,96.36,98.66,83.59
3328,62.16,59.2,69.41
3329,16.84,65.24,66.79
3330,80.54,192.18,47.64
3331,74.46,36.54,45.67
3332,89.07,62.25,72.12
3333,20.39,101.98,76.6
3334,23.4,172.61,55.92
3335,106.85,83.33,97.23
3336,90.0,148.77,96.01
3337,108.99,171.27,47.12
3338,91.05,62.0,83.86
3339,71.66,78.55,58.89
3340,78.5,71.31,56.06
3341,106.7,166.57,14.95
3342,69.46,8.87,61.66
3343,75.89,61.68,91.05
3344,18.78,135.88,80.21
3345,56.87,113.09,80.77
3346,85.97,87.26,24.39
3347,32.51,107.99,42.26
3348,24.27,39.52,30.99
3349,37.66,86.14,38.43
3350,28.98,100.34,62.16
3351,25.79,180.24,42.83
3352,50.98,52.17,60.46
3353,108.94,173.57,49.47
3354,60.85,128.85,35.8
3355,22.55,4.07,18.59
3356,9.24,144.93,90.27
3357,83.54,7.11,11.02
3358,45.94,199.48,10.15
3359,98.62,174.53,84.41
3360,79.14,59.47,99.71
3361,95.55,51.48,75.44
3362,32.63,76.29,11.37
3363,83.08,71.23,30.4
3364,31.69,74.47,97.46
3365,112.69,63.66,82.77
3366,76.36,124.23,61.01
3367,38.94,32.85,31.32
3368,32.34,169.2,11.29
3369,22.91,162.48,11.88
3370,83.36,95.3,65.08
3371,26.25,170.55,11.96
3372,71.44,49.43,99.43
3373,31.76,3.51,26.5
3374,79.44,123.84,73.96
3375,97.79,91.58,23.96
3376,93.36,113.43,58.61
3377,91.3,179.87,17.26
3378,22.53,193.99,79.01
3379,10.61,126.89,62.64
3380,83.87,152.81,17.76
3381,44.2,16.76,86.37
3382,51.88,32.14,59.23
3383,3.74,146.64,92.94
3384,31.15,86.27,92.5
3385,4.04,89.19,92.85
3386,105.5,61.72,17.0
3387,29.21,121.47,20.89
3388,66.88,37.03,98.89
3389,4.68,125.38,53.88
3390,80.02,34.76,31.44
3391,38.76,12.77,79.27
3392,107.75,66.07,33.79
3393,106.57,46.23,75.45
3394,39.03,177.8,85.36
3395,108.12,10.99,80.58
3396,119.54,35.32,34.66
3397,99.05,109.74,46.15
3398,101.38,96.21,47.19
3399,29.88,9.17,54.21
3400,69.2,1.45,25.06
3401,8.07,197.61,50.72
3402,11.39,131.77,55.97
3403,119.87,73.08,57.85
3404,39.2,94.09,83.79
3405,89.78,53.31,56.56
3406,96.8,68.97,30.77
3407,102.96,129.81,69.68
3408,119.72,176.56,81.76
3409,28.98,36.83,38.74
3410,4.84,168.07,68.08
3411,49.34,24.31,23.22
3412,15.61,43.0,40.77
3413,2.69,7.44,91.83
3414,43.25,28.16,92.02
3415,94.05,183.46,61.78
3416,67.94,91.89,73.21
3417,37.53,15.53,86.86
3418,78.52,191.95,96.27
3419,27.84,175.8,54.09
3420,1.73,150.94,60.54
3421,91.72,186.69,47.41
3422,74.85,44.03,16.48
3423,91.48,167.27,48.05
3424,4.67,138.0,81.16
3425,100.45,173.95,82.44
3426,74.34,159.38,90.31
3427,67.61,69.3,14.63
3428,74.95,154.88,57.44
3429,103.73,52.49,19.67
3430,70.43,65.72,28.07
3431,69.71,21.58,91.02
3432,118.88,187.02,54.71
3433,90.81,58.2,78.27
3434,53.08,104.12,15.79
3435,84.89,78.27,47.51
3436,46.71,191.99,70.68
3437,27.47,67.01,22.01
3438,71.62,155.71,39.32
3439,111.38,171.08,15.81
3440,111.5,87.12,68.62
3441,41.03,75.63,97.38
3442,63.32,149.55,84.43
3443,25.4,182.58,97.72
3444,119.48,150.99,86.1
3445,117.73,45.43,86.97
3446,77.94,177.66,61.95
3447,96.53,77.52,56.64
3448,85.81,115.25,46.56
3449,71.18,166.29,83.63
3450,6.4,37.68,26.39
3451,54.57,156.9,15.06
3452,80.97,119.23,95.31
3453,81.3,178.67,10.34
3454,44.77,34.39,97.91
3455,113.0,84.14,75.6
3456,20.08,166.57,39.56
3457,60.04,3.85,72.8
3458,82.91,22.44,83.61
3459,83.66,198.11,32.08
3460,77.84,56.08,79.38
3461,33.03,195.11,82.39
3462,18.74,36.51,32.44
3463,76.31,72.22,13.77
3464,71.92,150.57,28.37
3465,21.52,131.56,28.06
3466,84.62,116.22,15.87
3467,54.62,105.98,75.34
3468,80.13,168.69,44.2
3469,100.48,46.99,89.59
3470,20.37,88.49,32.7
3471,2.3,31.09,50.79
3472,93.49,119.19,67.51
3473,73.16,50.11,88.97
3474,83.96,66.77,57.22
3475,100.58,94.25,43.62
3476,96.34,5.35,88.03
3477,115.31,18.39,37.92
3478,64.31,137.19,17.15
3479,58.62,85.79,50.05
3480,48.23,172.96,80.66
3481,18.44,138.93,12.77
3482,68.71,1.62,62.73
3483,33.24,123.34,63.5
3484,110.56,18.74,93.57
3485,69.98,156.19,35.78
3486,71.14,198.3,35.1
3487,42.59,106.24,49.64
3488,6.24,136.56,42.12
3489,3.81,47.46,76.27
3490,50.8,87.52,67.76
3491,10.15,171.22,78.3
3492,72.82,33.48,83.8
3493,105.72,53.11,93.07
3494,105.95,89.09,48.78
3495,79.09,142.45,98.62
3496,25.35,75.18,29.41
3497,103.56,185.55,74.29
3498,106.33,18.89,58.06
3499,23.6,74.16,83.52
3500,88.49,141.79,52.91
3501,34.38,45.2,80.55
3502,96.32,131.28,93.72
3503,119.67,32.84,75.91
3504,3.6,11.2,79.85
3505,107.68,24.2,16.05
3506,74.72,186.0,28.45
3507,116.81,110.35,97.69
3508,55.8,159.27,72.39
3509,101.69,66.53,60.53
3510,7.49,118.53,43.03
3511,40.23,98.99,14.0
3512,8.04,189.15,43.22
3513,117.04,149.51,54.9
3514,98.04,146.11,29.03
3515,102.31,9.27,25.58
3516,112.56,109.93,55.76
3517,10.21,93.4,62.73
3518,46.27,185.57,31.59
3519,8.52,51.47,62.87
3520,25.3,53.97,91.03
3521,27.52,82.27,52.59
3522,56.29,48.67,87.17
3523,32.23,25.84,93.45
3524,12.12,171.48,18.32
3525,20.1,111.66,18.62
3526,17.67,172.27,52.84
3527,116.77,166.23,62.93
3528,91.12,56.41,48.33
3529,116.13,109.55,39.38
3530,52.77,16.64,67.69
3531,33.4,183.05,10.19
3532,95.8,80.85,97.13
3533,39.15,78.74,30.89
3534,35.93,60.55,92.54
3535,27.9,92.13,19.81
3536,15.56,50.35,31.43
3537,30.78,74.97,31.14
3538,42.64,159.99,99.65
3539,80.88,166.85,10.41
3540,7.51,60.84,67.57
3541,25.26,93.8,88.27
3542,97.08,174.76,70.5
3543,17.63,10.53,42.65
3544,41.12,177.83,96.25
3545,103.76,43.84,90.42
3546,18.59,135.71,49.06
3547,9.93,116.51,61.6
3548,58.14,110.59,97.08
3549,36.29,171.87,98.43
3550,67.61,20.31,50.48
3551,96.46,69.41,86.26
3552,16.46,107.65,37.18
3553,69.68,162.26,43.46
3554,60.66,43.29,24.83
3555,17.29,160.59,28.83
3556,74.88,79.93,69.12
3557,32.84,37.78,55.97
3558,58.54,151.8,30.8
3559,9.87,18.18,46.26
3560,55.15,102.95,43.59
3561,36.78,12.78,98.86
3562,98.69,71.28,86.82
3563,6.84,120.22,44.92
3564,50.23,111.22,92.25
3565,55.01,80.93,40.84
3566,87.0,85.81,70.11
3567,68.91,45.35,97.0
3568,80.07,91.18,45.13
3569,93.25,190.65,71.19
3570,103.46,170.09,36.63
3571,37.67,29.05,33.97
3572,64.56,5.96,61.67
3573,100.81,186.7,98.13
3574,118.73,105.35,50.78
3575,106.74,107.57,94.39
3576,44.58,156.14,92.29
3577,23.42,62.94,32.84
3578,58.73,96.38,46.16
3579,89.0,193.73,67.9
3580,59.11,134.43,56.62
3581,57.98,30.75,18.64
3582,100.59,26.65,99.43
3583,43.37,40.85,77.74
3584,103.18,153.34,49.39
3585,48.82,59.08,65.64
3586,39.39,4.28,17.88
3587,54.48,188.83,54.58
3588,91.49,33.94,93.77
3589,15.12,1.91,90.69
3590,23.57,47.43,40.36
3591,114.17,47.01,57.82
3592,21.06,84.4,72.76
3593,68.13,184.08,40.6
3594,69.52,175.84,15.84
3595,58.75,91.38,55.49
3596,77.37,82.18,64.15
3597,27.58,111.0,10.53
3598,66.32,48.69,18.6
3599,44.66,10.44,28.66
3600,79.4,187.84,41.32
3601,16.95,37.34,58.69
3602,68.51,39.68,36.45
3603,22.23,94.49,34.86
3604,33.44,98.32,88.24
3605,26.25,3.69,23.05
3606,21.94,29.59,54.59
3607,99.09,75.63,95.75
3608,34.28,136.75,66.25
3609,111.25,45.68,74.55
3610,116.39,84.6,48.81
3611,68.55,111.47,11.79
3612,17.16,177.72,68.15
3613,44.95,65.21,66.87
3614,95.73,26.71,19.94
3615,44.09,97.85,51.59
3616,10.44,149.34,92.38
3617,66.81,21.97,28.46
3618,101.41,84.94,51.5
3619,95.51,3.56,51.5
3620,21.01,6.71,82.97
3621,80.73,96.59,84.21
3622,26.46,59.64,78.33
3623,26.18,169.02,42.89
3624,104.89,120.43,16.48
3625,29.96,90.79,41.45
3626,31.59,81.59,71.18
3627,0.08,99.45,73.25
3628,104.48,8.09,96.85
3629,95.11,178.56,50.83
3630,75.28,199.66,66.92
3631,90.03,36.3,58.53
3632,18.25,24.08,23.56
3633,55.0,28.72,51.51
3634,42.15,132.21,59.04
3635,11.25,132.29,95.57
3636,58.34,169.58,42.99
3637,110.49,150.37,98.21
3638,4.81,89.94,58.81
3639,34.98,122.57,31.82
3640,24.9,137.66,27.25
3641,28.58,102.55,22.75
3642,109.01,95.13,50.76
3643,56.17,129.02,11.97
3644,55.96,111.49,50.05
3645,91.27,128.79,98.96
3646,18.54,122.57,70.31
3647,58.47,143.84,78.38
3648,51.6,128.56,20.71
3649,71.63,103.95,52.58
3650,119.95,136.36,35.76
3651,92.33,89.9,90.47
3652,47.74,48.33,26.32
3653,99.31,0.28,51.29
3654,20.49,111.99,62.92
3655,3.66,118.13,56.26
3656,24.53,194.41,84.72
3657,40.85,72.3,30.83
3658,61.27,78.83,43.97
3659,73.82,40.36,81.29
3660,109.27,14.11,57.53
3661,61.18,154.56,46.19
3662,60.15,49.94,12.65
3663,6.03,121.78,77.8
3664,4.19,137.55,97.5
3665,66.14,94.25,65.83
3666,52.58,175.27,87.09
3667,100.7,88.76,56.52
3668,19.28,56.98,30.85
3669,3.0,179.2,11.3
3670,53.88,172.31,68.81
3671,28.5,32.81,54.38
3672,5.95,5.19,80.39
3673,86.95,18.0,72.52
3674,13.39,57.31,98.92
3675,73.0,194.45,55.93
3676,33.73,111.7,48.45
3677,20.82,74.65,35.81
3678,45.57,177.74,52.92
3679,96.17,90.63,88.56
3680,47.05,63.05,13.82
3681,90.09,188.24,98.01
3682,15.06,169.9,99.4
3683,92.73,168.73,63.8
3684,28.43,102.46,39.84
3685,81.29,157.89,30.07
3686,67.89,35.87,34.88
3687,111.5,114.64,14.51
3688,46.48,196.77,52.76
3689,7.94,58.19,15.16
3690,2.3,158.87,74.66
3691,99.22,98.1,43.47
3692,62.97,7.96,27.94
3693,93.03,152.6,59.04
3694,28.13,33.71,97.64
3695,41.41,126.29,72.56
3696,3.61,17.13,54.26
3697,115.38,189.37,79.92
3698,80.14,58.34,76.37
3699,111.98,45.29,90.26
3700,31.86,25.83,28.42
3701,73.38,189.2,87.3
3702,81.42,142.38,37.09
3703,38.11,148.33,94.69
3704,101.77,99.88,35.3
3705,113.66,94.95,93.42
3706,106.18,22.0,96.74
3707,88.69,111.97,23.09
3708,33.3,49.38,97.7
3709,33.79,195.43,17.72
3710,115.6,159.32,29.67
3711,1.23,82.6,49.98
3712,85.93,30.27,99.42
3713,84.75,157.07,53.97
3714,74.72,24.41,59.54
3715,118.81,37.87,72.5
3716,37.43,42.3,97.15
3717,40.8,111.38,80.5
3718,9.47,157.41,30.17
3719,53.14,62.86,37.27
3720,31.33,16.93,18.79
3721,41.21,92.91,68.0
3722,100.15,149.62,26.27
3723,112.26,44.33,33.17
3724,22.29,43.98,89.93
3725,44.7,189.45,39.41
3726,111.44,190.83,61.0
3727,7.42,198.09,45.78
3728,11.08,161.53,16.66
3729,19.53,37.64,42.66
3730,71.43,42.4,46.73
3731,18.06,68.05,90.61
3732,116.17,63.63,39.2
3733,53.61,191.31,44.13
3734,60.18,157.81,80.46
3735,29.6,144.8,78.31
3736,56.52,37.19,81.85
3737,79.43,181.91,95.84
3738,90.14,165.57,81.6
3739,90.46,32.73,46.68
3740,69.35,174.23,83.94
3741,108.52,54.45,55.78
3742,98.09,16.17,34.99
3743,90.85,131.36,37.26
3744,6.67,130.76,30.15
3745,0.83,18.99,23.05
3746,25.49,63.77,26.6
3747,79.62,198.56,15.69
3748,49.34,135.69,89.96
3749,48.29,146.02,93.79
3750,106.15,42.58,62.81
3751,107.47,15.76,85.64
3752,109.1,55.38,26.52
3753,37.67,49.78,91.15
3754,82.93,46.91,55.57
3755,32.6,38.55,16.04
3756,22.87,114.95,22.72
3757,22.16,65.62,37.81
3758,41.05,164.07,13.92
3759,51.59,36.79,37.84
3760,99.71,92.93,15.39
3761,14.39,2.73,31.24
3762,88.19,96.34,33.91
3763,63.77,11.17,99.49
3764,34.55,195.54,31.2
3765,59.14,158.12,31.53
3766,35.99,98.02,71.81
3767,71.53,17.32,87.34
3768,52.06,118.49,44.83
3769,19.73,151.75,88.81
3770,13.99,38.14,40.61
3771,65.6,113.64,27.73
3772,108.29,162.84,39.67
3773,41.27,153.65,64.84
3774,87.96,160.6,43.04
3775,79.04,175.86,70.56
3776,111.79,187.54,31.32
3777,98.52,81.1,73.09
3778,67.99,113.75,41.27
3779,78.84,158.13,51.03
3780,107.81,139.43,60.2
3781,47.94,199.1,71.76
3782,39.22,2.74,31.48
3783,1.3,71.03,85.24
3784,99.19,56.21,74.97
3785,96.12,52.46,31.07
3786,12.53,44.51,97.75
3787,69.22,141.82,69.83
3788,55.68,16.95,50.72
3789,14.25,148.32,24.18
3790,117.67,138.69,57.99
3791,25.76,50.16,24.83
3792,8.07,50.57,48.65
3793,71.38,125.77,46.78
3794,88.66,152.43,74.79
3795,3.89,175.3,27.31
3796,79.05,170.43,83.97
3797,63.88,192.98,39.35
3798,12.39,116.28,49.96
3799,20.7,181.73,79.51
3800,68.16,161.7,66.29
3801,35.56,178.93,37.72
3802,112.6,2.33,44.76
3803,98.25,193.18,37.52
3804,118.03,94.71,63.53
3805,31.16,159.64,39.94
3806,116.37,25.44,75.31
3807,51.75,79.19,62.18
3808,41.7,54.29,23.11
3809,6.04,58.33,37.92
3810,6.33,24.65,29.93
3811,83.04,161.15,45.13
3812,54.95,1.85,56.44
3813,27.18,62.5,55.61
3814,73.68,34.88,77.91
3815,30.34,117.81,27.03
3816,69.32,50.85,95.18
3817,43.11,51.8,40.86
3818,98.83,97.67,37.02
3819,98.48,130.54,71.67
3820,57.28,24.26,82.5
3821,42.1,35.1,44.06
3822,43.51,49.43,77.22
3823,96.69,194.75,89.54
3824,39.38,79.43,79.01
3825,25.09,119.8,13.08
3826,10.16,48.31,84.46
3827,56.0,98.09,79.7
3828,57.86,14.82,70.24
3829,100.91,6.95,78.4
3830,26.55,93.75,98.15
3831,45.72,79.73,48.8
3832,97.01,27.38,16.05
3833,98.83,137.52,51.48
3834,46.15,198.58,14.18
3835,55.09,79.13,36.48
3836,36.39,124.91,62.82
3837,111.91,192.6,37.87
3838,14.24,166.31,71.69
3839,112.05,92.71,83.98
3840,82.06,147.5,47.84
3841,63.79,25.63,91.01
3842,3.92,102.42,17.19
3843,57.07,55.81,85.61
3844,48.93,32.23,84.57
3845,19.35,85.26,38.98
3846,78.77,26.2,36.88
3847,116.54,139.8,37.46
3848,67.46,91.25,83.03
3849,85.77,106.23,84.85
3850,8.21,29.28,39.68
3851,50.12,27.95,63.33
3852,13.96,116.68,22.5
3853,73.54,197.0,52.19
3854,112.62,19.25,99.89
3855,79.41,57.15,24.3
3856,9.22,173.89,95.28
3857,42.56,14.45,84.18
3858,66.08,175.18,97.5
3859,48.38,104.86,26.16
3860,100.04,81.65,29.22
3861,97.76,61.94,11.52
3862,73.42,59.42,75.22
3863,44.81,61.16,67.97
3864,30.64,176.96,26.03
3865,12.7,144.76,81.2
3866,42.59,133.94,36.93
3867,49.58,159.75,22.15
3868,81.1,51.42,48.03
3869,78.98,123.61,18.19
3870,8.41,92.01,33.69
3871,47.43,156.49,43.42
3872,21.81,61.85,86.67
3873,18.82,128.64,81.33
3874,99.28,176.44,49.85
3875,5.03,80.43,75.21
3876,50.3,13.32,61.18
3877,20.18,103.21,40.68
3878,105.52,69.19,75.33
3879,66.84,134.45,71.51
3880,27.77,190.21,65.72
3881,60.29,97.12,65.62
3882,87.78,93.24,71.47
3883,114.97,130.92,44.61
3884,26.45,20.7,88.22
3885,106.34,50.7,24.61
3886,112.12,183.8,89.55
3887,109.97,133.99,40.81
3888,76.25,2.69,21.25
3889,75.58,40.93,64.0
3890,48.39,136.57,43.84
3891,90.29,152.88,83.39
3892,63.76,167.97,48.77
3893,81.29,58.44,70.17
3894,51.41,186.21,37.74
3895,87.78,110.59,28.85
3896,98.94,139.31,44.92
3897,17.57,119.35,64.61
3898,99.95,24.55,69.13
3899,64.84,192.62,62.04
3900,101.36,24.58,98.93
3901,51.76,50.98,72.2
3902,45.48,162.73,93.84
3903,109.81,123.72,20.61
3904,30.14,167.63,15.52
3905,101.31,103.15,37.99
3906,58.08,75.4,22.29
3907,61.69,184.37,57.33
3908,37.02,7.25,56.71
3909,68.77,171.23,61.75
3910,39.03,46.16,77.07
3911,4.71,169.75,97.42
3912,32.64,27.84,89.04
3913,0.77,116.04,20.65
3914,117.4,177.62,40.47
3915,115.89,94.71,33.02
3916,47.42,149.31,25.91
3917,87.4,160.93,59.03
3918,41.5,147.3,59.79
3919,80.53,185.07,30.45
3920,96.65,89.37,74.07
3921,113.61,34.63,75.96
3922,48.03,9.56,11.89
3923,94.0,49.29,45.62
3924,31.91,28.64,90.11
3925,118.84,111.59,56.83
3926,3.09,36.99,41.29
3927,72.42,7.79,32.83
3928,79.14,7.2,31.9
3929,82.57,166.31,18.98
3930,14.45,118.29,83.55
3931,112.62,71.62,17.8
3932,21.74,178.85,36.31
3933,74.73,14.04,14.11
3934,26.72,196.06,80.32
3935,36.87,123.26,13.54
3936,65.58,36.69,37.75
3937,50.06,135.81,61.6
3938,19.23,152.68,46.86
3939,20.51,85.87,35.4
3940,50.18,172.33,34.77
3941,90.87,30.15,81.8
3942,107.76,55.77,97.66
3943,10.1,18.7,41.32
3944,47.17,42.18,13.52
3945,12.03,47.75,13.29
3946,1.99,183.53,78.33
3947,79.41,15.62,59.71
3948,72.29,85.48,80.52
3949,19.56,106.48,72.77
3950,28.06,179.74,91.68
3951,2.84,199.54,89.72
3952,100.19,150.68,80.95
3953,116.96,194.16,52.77
3954,16.26,157.42,37.73
3955,27.78,192.64,55.63
3956,104.21,141.45,55.19
3957,111.18,15.95,64.92
3958,50.36,80.38,26.75
3959,6.07,129.32,69.01
3960,4.73,70.14,51.09
3961,68.87,54.68,65.82
3962,47.15,115.48,31.56
3963,3.44,186.7,49.1
3964,69.99,7.0,28.92
3965,1.36,153.85,88.78
3966,94.48,144.55,53.92
3967,36.77,192.79,30.25
3968,4.83,186.14,13.71
3969,70.6,152.45,70.82
3970,47.72,104.08,29.32
3971,116.86,40.85,99.06
3972,65.3,109.05,58.03
3973,33.03,153.07,36.01
3974,85.13,179.13,69.19
3975,32.58,157.94,34.77
3976,108.51,39.05,83.82
3977,44.97,119.94,37.74
3978,65.98,66.43,98.94
3979,6.07,1.84,64.46
3980,51.13,40.04,86.0
3981,99.88,22.64,16.55
3982,96.68,168.54,41.35
3983,26.92,51.7,76.37
3984,27.13,56.94,68.96
3985,98.08,191.99,27.48
3986,111.65,75.82,42.06
3987,11.44,1.92,33.71
3988,54.01,56.77,65.2
3989,40.49,23.86,41.01
3990,104.48,20.56,37.81
3991,10.02,15.5,28.66
3992,25.34,118.65,46.81
3993,90.3,37.87,27.6
3994,6.16,72.25,96.63
3995,59.1,172.4,23.91
3996,53.05,84.87,92.2
3997,40.13,183.14,48.56
3998,47.35,99.59,44.01
3999,63.59,79.77,30.82
4000,19.36,150.08,67.22
4001,68.64,14.64,71.7
4002,96.65,17.9,52.08
4003,91.22,130.39,15.01
4004,18.47,97.39,92.67
4005,17.91,158.08,98.23
4006,32.18,183.25,48.79
4007,43.33,77.67,65.23
4008,49.01,119.28,50.53
4009,81.56,100.14,38.97
4010,6.8,196.32,16.96
4011,4.16,166.22,51.05
4012,47.03,182.35,83.65
4013,83.66,50.87,11.53
4014,23.21,154.51,62.39
4015,76.98,53.09,89.27
4016,31.18,41.75,29.58
4017,106.33,188.85,26.49
4018,107.48,3.86,79.5
4019,35.67,193.08,32.96
4020,27.6,29.85,27.28
4021,49.36,163.89,44.02
4022,28.86,55.18,45.33
4023,80.69,70.14,88.67
4024,99.13,43.35,65.66
4025,80.77,117.1,46.54
4026,98.92,69.62,58.09
4027,47.64,131.48,95.86
4028,18.76,3.13,20.19
4029,88.55,12.87,28.69
4030,43.26,19.93,96.63
4031,80.55,83.8,96.16
4032,32.48,162.96,25.94
4033,9.75,177.64,23.06
4034,119.11,48.96,47.9
4035,18.74,114.87,14.47
4036,118.61,153.67,68.94
4037,117.27,57.77,16.97
4038,95.26,81.8,15.22
4039,79.13,104.79,53.67
4040,69.34,26.97,96.2
4041,103.93,5.2,48.41
4042,34.73,30.56,42.08
4043,56.12,125.37,99.82
4044,74.33,14.72,57.88
4045,49.34,37.94,43.77
4046,51.3,67.57,44.73
4047,39.63,15.57,27.55
4048,67.71,38.34,56.1
4049,102.07,182.25,49.5
4050,24.18,3.86,34.37
4051,112.13,130.69,24.45
4052,82.69,76.88,38.01
4053,98.79,134.53,55.78
4054,66.74,117.74,15.25
4055,93.54,44.7,23.84
4056,1.94,169.44,95.29
4057,98.21,98.39,58.86
4058,4.82,164.51,15.71
4059,106.79,81.2,72.38
4060,119.04,196.94,15.56
4061,35.29,154.1,76.5
4062,25.24,193.19,77.5
4063,91.84,102.87,68.6
4064,30.36,94.74,75.9
4065,103.87,151.09,17.92
4066,12.34,176.06,75.41
4067,15.11,192.83,22.3
4068,117.5,64.91,40.56
4069,80.86,159.74,94.85
4070,101.63,42.13,55.26
4071,38.92,109.11,97.07
4072,81.18,35.97,18.0
4073,71.31,69.48,52.98
4074,72.38,186.27,15.62
4075,81.9,29.22,66.72
4076,69.04,126.48,17.08
4077,51.49,118.59,25.78
4078,33.11,24.15,33.29
4079,92.23,65.2,77.39
4080,27.15,112.6,24.76
4081,83.08,37.44,86.2
4082,28.0,160.12,21.87
4083,75.04,194.43,13.17
4084,89.65,42.95,45.55
4085,26.25,37.38,98.15
4086,7.19,90.99,19.93
4087,15.72,149.55,19.15
4088,72.72,56.32,77.6
4089,101.93,3.98,38.09
4090,5.4,108.24,74.56
4091,88.1,191.32,28.0
4092,40.96,78.26,51.41
4093,57.42,84.03,33.88
4094,111.46,193.78,50.64
4095,39.84,138.92,79.22
4096,55.84,143.83,78.58
4097,1.64,112.54,56.42
4098,9.79,194.92,93.55
4099,31.03,137.77,33.74
4100,3.34,179.01,31.63
4101,75.77,139.88,65.24
4102,51.17,147.02,65.92
4103,65.78,58.08,14.19
4104,20.96,60.7,64.7
4105,35.51,156.6,43.7
4106,79.66,59.34,77.27
4107,115.84,112.55,82.73
4108,6.05,49.87,59.69
4109,106.85,163.4,10.15
4110,69.23,22.1,67.27
4111,67.67,165.89,77.4
4112,60.03,120.55,32.41
4113,8.33,37.38,51.82
4114,10.79,108.41,96.92
4115,72.11,56.5,36.83
4116,40.92,64.69,30.08
4117,110.07,70.31,28.98
4118,48.79,12.66,60.29
4119,17.19,197.19,95.48
4120,85.77,6.31,64.78
4121,35.2,132.5,37.3
4122,63.06,74.25,67.47
4123,83.74,129.2,66.24
4124,108.03,71.25,63.72
4125,95.06,134.75,24.35
4126,81.16,145.85,67.11
4127,81.56,138.11,48.71
4128,113.51,22.79,11.67
